accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
-1.11,2.65,2.1,-2.71,-1.2,-1.27,2.41,-1.27,4159.2,56.89,92.2,59.74,56.43,12.52,128.26,0.21,-8.060219,-34.899757,2025-07-12T18:56:41.974185
1.91,0.24,2.57,-0.7,1.11,-1.16,1.28,-0.8,2489.02,0.98,78.41,75.29,91.48,11.24,186.7,0.33,-8.059821,-34.900118,2025-07-12T18:56:42.474185
0.35,-0.02,-0.85,0.76,-0.2,-2.34,1.54,-2.19,3805.83,50.5,80.72,70.82,85.71,12.95,364.32,0.34,-8.059299,-34.89914,2025-07-12T18:56:42.974185
-1.97,1.62,1.59,2.88,0.93,-2.48,-0.68,1.79,7959.32,49.21,93.42,29.9,85.49,11.52,458.39,0.33,-8.059123,-34.899684,2025-07-12T18:56:43.474185
0.63,2.37,-1.38,-1.03,1.39,0.08,0.44,-1.63,6695.4,29.89,91.82,75.88,64.76,11.69,198.98,0.04,-8.059438,-34.899889,2025-07-12T18:56:43.974185
1.55,-0.31,-2.91,-2.3,1.64,-1.85,-1.13,2.6,1125.75,59.96,86.04,77.64,73.91,12.24,138.4,0.95,-8.060486,-34.900677,2025-07-12T18:56:44.474185
-1.59,-0.54,-2.7,-2.11,0.97,2.48,2.37,-0.78,700.88,21.1,63.58,87.61,84.15,12.42,211.25,0.38,-8.059901,-34.90008,2025-07-12T18:56:44.974185
0.42,-0.17,-1.53,-2.46,0.54,1.58,1.42,2.39,4431.07,34.81,87.0,29.04,84.24,12.07,182.57,0.45,-8.060385,-34.899294,2025-07-12T18:56:45.474185
-0.29,-0.42,1.04,-1.35,-2.2,0.39,2.76,0.76,4654.59,29.19,96.42,76.67,91.85,12.02,198.1,0.39,-8.060349,-34.899472,2025-07-12T18:56:45.974185
0.5,1.4,1.89,0.71,0.9,2.99,-2.09,1.12,7382.06,19.07,83.21,99.63,69.36,11.03,266.07,0.31,-8.059626,-34.900958,2025-07-12T18:56:46.474185
1.38,-2.88,0.95,1.69,2.98,-1.82,-1.95,-0.67,1164.34,53.14,77.83,50.5,90.79,12.14,198.64,0.86,-8.059738,-34.899231,2025-07-12T18:56:46.974185
2.35,-1.93,-2.73,-0.62,0.46,-0.29,1.86,-2.47,2671.16,52.99,62.23,55.3,70.16,12.07,342.43,0.47,-8.059095,-34.899459,2025-07-12T18:56:47.474185
1.59,0.9,-2.67,-2.02,-2.65,0.45,-1.44,1.79,5980.28,16.71,76.3,3.87,83.47,11.51,404.74,0.3,-8.05905,-34.900422,2025-07-12T18:56:47.974185
0.02,-2.8,2.01,1.23,-1.17,0.6,-0.46,0.54,61.69,35.37,93.97,40.92,67.13,11.86,289.12,0.12,-8.060603,-34.900621,2025-07-12T18:56:48.474185
-1.39,2.43,-2.41,0.57,2.29,-1.96,-0.72,-1.23,90.37,30.57,72.87,22.89,82.31,12.75,475.66,0.31,-8.05969,-34.899663,2025-07-12T18:56:48.974185
1.88,2.07,-2.91,0.09,1.3,-1.71,0.33,-0.3,7432.96,10.02,83.28,64.47,76.76,10.64,293.55,0.43,-8.060656,-34.899252,2025-07-12T18:56:49.474185
-0.14,0.68,2.22,-2.26,0.88,-2.95,1.26,0.92,1177.69,12.67,75.15,48.8,59.99,12.21,289.23,0.07,-8.059431,-34.90069,2025-07-12T18:56:49.974185
-2.56,1.7,-2.35,-2.7,-0.85,0.62,0.61,1.77,1129.46,34.39,97.24,93.15,75.0,11.67,206.74,0.21,-8.059696,-34.900633,2025-07-12T18:56:50.474185
-0.23,1.41,-0.13,-2.21,0.48,-1.37,0.28,-0.53,1626.19,24.64,85.4,15.5,89.54,11.1,353.13,0.46,-8.060148,-34.900797,2025-07-12T18:56:50.974185
-0.06,-1.14,-2.9,-2.96,1.84,1.99,-1.26,2.41,2553.41,56.17,69.47,55.47,67.52,11.04,465.86,0.55,-8.060315,-34.900236,2025-07-12T18:56:51.474185
0.56,0.31,-2.3,-1.2,2.89,-2.25,0.84,-1.95,5800.49,48.63,81.42,92.58,91.78,11.69,252.85,0.62,-8.059436,-34.900001,2025-07-12T18:56:51.974185
-2.37,1.58,2.77,2.86,1.69,1.51,2.27,-2.56,7784.51,20.08,92.2,40.52,71.31,12.39,211.31,0.32,-8.059941,-34.899556,2025-07-12T18:56:52.474185
-2.73,-2.52,-1.29,-1.5,-1.84,-0.85,1.35,-1.32,7981.27,59.9,82.7,64.98,88.68,11.99,194.12,0.52,-8.059694,-34.899074,2025-07-12T18:56:52.974185
1.38,0.26,2.32,-1.29,-0.02,-0.95,-0.44,1.51,5844.15,13.79,89.63,54.67,84.39,12.19,278.15,0.01,-8.059911,-34.900932,2025-07-12T18:56:53.474185
2.2,1.94,2.06,1.56,2.27,0.42,-2.23,2.33,6868.22,18.88,96.91,63.57,87.17,12.34,232.43,0.57,-8.060987,-34.900821,2025-07-12T18:56:53.974185
-0.9,1.24,-2.89,0.66,2.56,0.35,-0.23,2.95,3737.88,5.67,92.3,87.48,85.02,11.64,304.25,0.69,-8.060853,-34.899615,2025-07-12T18:56:54.474185
1.4,-2.14,0.73,0.62,-1.56,-1.95,-1.19,2.96,4699.41,36.04,95.91,63.06,69.2,11.58,197.37,0.03,-8.059154,-34.899992,2025-07-12T18:56:54.974185
-0.18,-1.49,1.84,-2.66,3.0,2.58,0.68,1.37,5341.45,54.11,94.16,96.51,78.24,11.11,475.49,0.62,-8.060671,-34.900124,2025-07-12T18:56:55.474185
2.7,2.9,0.11,-0.38,2.41,0.74,0.5,-2.11,7208.33,36.43,68.88,45.96,84.43,10.71,193.44,0.44,-8.059179,-34.900385,2025-07-12T18:56:55.974185
0.24,0.61,2.61,0.95,0.76,1.9,-0.5,-0.95,3999.89,49.87,100.76,79.02,95.43,11.06,305.52,0.36,-8.059769,-34.900749,2025-07-12T18:56:56.474185
1.5,-2.7,1.76,-1.29,-2.21,2.85,1.67,-2.9,1970.89,11.69,64.57,60.55,65.93,11.86,254.01,0.81,-8.059031,-34.899311,2025-07-12T18:56:56.974185
0.75,2.75,2.2,-0.25,0.78,-1.53,-0.69,1.81,2611.45,24.69,93.7,0.57,84.65,10.71,398.07,0.83,-8.059879,-34.899525,2025-07-12T18:56:57.474185
0.66,-1.12,2.66,2.26,2.89,-2.03,-2.09,2.7,5263.43,36.9,104.85,7.66,91.64,10.97,421.03,0.2,-8.06005,-34.899141,2025-07-12T18:56:57.974185
1.64,2.43,-1.11,-1.77,1.77,-1.53,0.08,-2.99,7659.78,3.77,60.29,27.53,72.26,12.79,439.7,0.92,-8.059807,-34.900423,2025-07-12T18:56:58.474185
0.08,-1.56,-1.2,1.6,-2.56,1.6,-0.33,-1.86,4617.2,11.37,85.15,78.28,88.63,12.57,192.02,0.92,-8.06012,-34.899548,2025-07-12T18:56:58.974185
-1.63,2.85,-0.12,1.95,1.44,1.12,-1.71,-1.04,5135.83,21.48,81.0,31.35,91.33,11.36,199.13,0.08,-8.05939,-34.899611,2025-07-12T18:56:59.474185
0.83,0.34,-2.8,-2.92,1.21,1.88,0.1,-1.8,4930.91,31.15,77.36,76.59,55.34,11.17,429.22,0.9,-8.059582,-34.899374,2025-07-12T18:56:59.974185
1.1,0.38,1.44,0.58,2.35,-1.77,-2.24,0.62,1453.32,26.74,108.64,9.64,75.28,12.16,344.66,0.49,-8.060869,-34.89959,2025-07-12T18:57:00.474185
2.58,-1.08,0.65,1.03,2.68,-0.42,0.72,0.69,4230.62,36.25,60.6,61.57,72.23,10.64,394.43,0.88,-8.059971,-34.899874,2025-07-12T18:57:00.974185
1.33,-2.16,1.48,1.79,1.77,2.32,0.39,0.57,6131.95,52.03,99.88,93.07,81.22,11.55,403.52,0.72,-8.059648,-34.900516,2025-07-12T18:57:01.474185
0.15,-2.5,2.81,-2.02,-0.36,-2.32,2.7,2.44,3319.91,48.03,67.37,23.62,88.29,11.91,330.74,0.31,-8.05906,-34.899684,2025-07-12T18:57:01.974185
-2.74,0.8,1.58,1.03,-0.82,1.33,0.98,1.56,2825.63,41.7,77.82,48.98,71.24,11.03,384.82,0.16,-8.059689,-34.900606,2025-07-12T18:57:02.474185
-2.57,1.47,1.96,0.61,2.83,-0.26,-0.85,0.91,7114.5,29.59,91.49,5.63,51.61,11.92,218.77,0.45,-8.060248,-34.90081,2025-07-12T18:57:02.974185
-2.65,-2.22,2.65,0.87,2.22,0.91,2.41,2.37,1714.99,32.52,101.29,53.5,83.22,12.17,398.64,0.85,-8.060808,-34.900901,2025-07-12T18:57:03.474185
1.14,-0.18,0.04,1.14,-1.22,-1.81,0.84,2.79,6276.63,10.81,104.21,89.01,89.36,10.82,443.61,0.8,-8.060159,-34.899957,2025-07-12T18:57:03.974185
1.65,0.71,-1.39,2.99,2.73,-2.63,-1.3,-2.48,2211.71,55.59,84.88,19.5,59.86,10.8,278.0,0.7,-8.059972,-34.89961,2025-07-12T18:57:04.474185
1.65,1.26,-2.53,-1.12,-0.95,1.67,2.7,2.23,3053.4,11.68,83.31,53.6,80.49,12.63,232.69,0.18,-8.059307,-34.899757,2025-07-12T18:57:04.974185
-0.46,2.24,-1.85,1.35,2.1,-0.54,-0.42,1.23,110.1,28.2,62.44,11.06,62.45,12.33,384.41,0.39,-8.060974,-34.900592,2025-07-12T18:57:05.474185
-2.14,0.81,2.07,2.06,1.31,0.9,0.62,1.4,4295.76,5.79,101.85,18.25,60.34,11.28,284.21,0.14,-8.060822,-34.899464,2025-07-12T18:57:05.974185
2.33,2.61,0.18,-1.43,1.87,-2.56,-1.96,-1.2,1268.72,51.55,86.06,29.24,52.79,12.53,309.75,0.28,-8.059521,-34.899872,2025-07-12T18:57:06.474185
2.72,-0.19,0.8,-0.25,0.6,1.9,-2.91,-2.24,5858.69,27.93,97.96,0.05,69.21,12.54,447.35,0.67,-8.059579,-34.900892,2025-07-12T18:57:06.974185
0.57,-2.6,1.47,2.08,0.78,-2.78,0.87,-1.19,5441.61,4.84,91.61,69.24,68.01,12.89,243.53,0.65,-8.060143,-34.899457,2025-07-12T18:57:07.474185
-1.94,1.8,-1.91,1.74,1.82,0.15,2.12,1.39,4071.66,49.06,102.9,50.47,97.81,12.06,271.03,0.35,-8.059143,-34.900394,2025-07-12T18:57:07.974185
0.37,2.02,-0.35,0.49,-0.38,1.62,-1.99,-2.37,7903.58,12.31,78.43,10.93,64.84,11.12,471.5,0.48,-8.060931,-34.899356,2025-07-12T18:57:08.474185
2.49,1.2,-0.69,2.22,2.47,-0.29,-1.53,-1.99,5124.27,16.17,65.55,49.94,50.66,10.77,440.66,0.76,-8.060723,-34.900016,2025-07-12T18:57:08.974185
2.59,-0.58,1.33,-2.51,-0.7,2.66,2.46,0.04,7815.21,15.02,93.74,3.36,99.4,10.96,381.25,0.14,-8.060639,-34.900818,2025-07-12T18:57:09.474185
1.61,-0.9,1.66,-2.24,0.8,-1.96,2.71,-2.2,1817.79,42.27,99.86,86.3,73.84,10.78,360.55,0.94,-8.059433,-34.899757,2025-07-12T18:57:09.974185
0.71,-2.39,-1.81,1.03,-1.86,-2.31,0.34,0.71,7780.32,50.38,84.99,21.94,86.05,10.75,315.46,0.66,-8.060575,-34.900683,2025-07-12T18:57:10.474185
-2.25,-0.68,-2.9,0.9,-2.57,-0.73,-2.94,1.27,5794.7,52.8,105.52,84.99,98.14,10.72,338.88,0.43,-8.060235,-34.89909,2025-07-12T18:57:10.974185
-1.87,0.69,-2.6,-1.1,2.18,-0.95,2.4,0.99,3244.66,38.23,75.94,83.78,72.2,12.55,440.84,0.09,-8.060562,-34.899917,2025-07-12T18:57:11.474185
1.76,-1.13,1.2,-1.93,-0.54,-2.44,2.6,-2.98,5006.24,56.24,90.06,8.9,83.46,11.29,457.8,0.8,-8.059376,-34.899205,2025-07-12T18:57:11.974185
1.59,0.61,2.73,-1.91,2.06,0.86,0.17,-0.94,3723.84,22.37,64.39,91.06,63.27,10.76,254.45,0.14,-8.060023,-34.89985,2025-07-12T18:57:12.474185
-2.6,0.54,-2.02,-0.15,-0.87,0.09,-0.32,-1.5,1474.12,48.55,79.34,0.54,68.14,11.33,347.04,0.65,-8.05946,-34.89917,2025-07-12T18:57:12.974185
-0.88,1.22,-0.49,2.12,-2.01,-2.67,-1.47,-2.06,3482.21,11.4,102.56,75.24,95.48,11.07,277.45,0.52,-8.060345,-34.900872,2025-07-12T18:57:13.474185
-0.44,0.58,-1.31,-1.1,-2.84,1.97,-1.22,-0.72,1487.43,0.57,91.49,70.5,84.75,12.41,475.28,0.17,-8.059559,-34.900876,2025-07-12T18:57:13.974185
0.7,-1.31,1.87,1.73,0.29,-1.62,1.36,-1.04,7915.59,30.16,74.59,34.36,86.51,11.8,492.74,0.32,-8.059044,-34.900863,2025-07-12T18:57:14.474185
-2.67,2.9,2.79,-0.65,1.09,-0.31,2.39,-2.42,2892.06,29.61,75.08,55.08,68.56,13.0,303.04,0.3,-8.060341,-34.89985,2025-07-12T18:57:14.974185
1.37,-1.86,-2.63,1.97,1.21,-1.47,-2.46,-0.38,3861.24,56.07,78.17,9.09,57.89,11.75,386.01,0.33,-8.060057,-34.900686,2025-07-12T18:57:15.474185
-2.07,2.71,2.69,-2.89,-2.36,-0.87,0.4,2.75,6110.72,49.54,94.96,90.45,70.93,11.25,415.75,0.23,-8.059404,-34.900874,2025-07-12T18:57:15.974185
-0.37,-2.82,-2.41,0.71,-2.45,2.77,1.94,-0.55,7401.1,53.57,64.81,71.3,59.07,12.24,101.42,0.05,-8.060056,-34.900685,2025-07-12T18:57:16.474185
-0.82,-0.13,2.33,2.21,1.37,0.5,-0.42,0.75,5111.2,34.16,105.86,22.2,97.27,11.02,450.31,0.92,-8.059176,-34.900996,2025-07-12T18:57:16.974185
-1.76,2.94,2.59,-0.78,1.39,2.04,2.06,0.62,3492.37,49.08,93.11,53.05,74.35,12.19,476.2,0.46,-8.05913,-34.899223,2025-07-12T18:57:17.474185
-1.6,0.1,-1.93,-1.32,2.74,1.05,1.13,-1.94,1323.15,48.5,79.28,48.92,52.37,10.52,254.48,0.03,-8.059131,-34.899319,2025-07-12T18:57:17.974185
0.06,1.05,0.43,0.59,-0.08,-2.38,0.95,1.81,5126.32,40.92,81.02,88.71,77.65,11.37,112.36,0.95,-8.059943,-34.9001,2025-07-12T18:57:18.474185
2.03,1.05,-1.83,-0.54,1.79,-0.64,-2.31,-1.89,7027.57,48.02,98.88,88.84,62.76,11.67,421.24,0.12,-8.05955,-34.900232,2025-07-12T18:57:18.974185
1.19,-1.88,-1.01,-0.34,-2.0,0.11,-2.05,2.76,618.83,52.71,79.12,13.24,69.61,12.56,119.65,0.55,-8.060431,-34.900375,2025-07-12T18:57:19.474185
-0.97,2.94,1.45,0.89,2.74,-2.92,-2.6,-1.23,4750.3,41.06,71.41,54.32,79.06,11.4,379.81,0.41,-8.060018,-34.899376,2025-07-12T18:57:19.974185
0.97,-2.69,1.73,-2.98,2.06,0.74,0.41,0.83,1783.5,40.52,89.87,76.77,62.07,12.25,284.83,0.11,-8.060778,-34.899639,2025-07-12T18:57:20.474185
-2.86,-2.61,0.74,-2.81,-2.11,1.9,-0.9,1.79,2452.93,37.96,78.98,94.87,71.1,12.91,495.2,0.04,-8.059282,-34.89913,2025-07-12T18:57:20.974185
-2.61,-1.81,-0.61,-1.04,2.82,-2.25,-1.74,2.21,1551.77,5.41,68.47,8.42,76.1,11.88,415.66,0.44,-8.060016,-34.899952,2025-07-12T18:57:21.474185
0.31,2.76,1.89,1.77,1.55,2.93,-2.45,-1.83,1029.07,59.08,84.97,93.62,80.05,10.65,319.58,0.46,-8.060744,-34.899735,2025-07-12T18:57:21.974185
1.61,-0.04,-1.31,1.05,-0.6,-2.2,-0.69,1.96,5083.72,3.33,60.97,73.04,61.71,11.07,451.36,0.31,-8.059603,-34.899235,2025-07-12T18:57:22.474185
-2.21,-2.48,-1.73,0.33,-0.91,-2.02,-1.09,2.74,4469.73,38.05,60.23,70.69,67.28,11.01,126.25,0.5,-8.059797,-34.900886,2025-07-12T18:57:22.974185
-0.81,1.2,-2.58,1.74,-0.77,2.94,0.24,2.84,6859.37,50.24,70.42,66.64,87.27,11.4,155.34,0.72,-8.059652,-34.900384,2025-07-12T18:57:23.474185
2.35,-1.39,-1.67,-2.86,-2.11,-2.09,-0.46,1.51,4942.08,50.14,67.81,70.21,61.63,11.97,240.88,0.32,-8.06039,-34.899513,2025-07-12T18:57:23.974185
-1.83,1.83,2.95,0.06,-0.84,-1.81,-2.77,1.35,5370.77,32.24,101.03,42.05,81.63,11.7,392.15,0.23,-8.060719,-34.899066,2025-07-12T18:57:24.474185
-2.22,-2.12,2.51,-1.56,-2.54,0.53,-2.64,1.16,7535.19,11.72,88.37,78.97,99.79,10.6,221.95,0.58,-8.05953,-34.899096,2025-07-12T18:57:24.974185
1.24,-1.57,-2.78,2.61,-0.12,1.77,1.23,-2.68,1242.23,59.67,96.77,31.28,59.59,12.12,233.48,0.53,-8.059686,-34.900071,2025-07-12T18:57:25.474185
2.17,0.14,2.14,-2.68,2.96,1.53,2.87,-1.31,970.14,13.78,64.69,16.72,97.51,12.46,490.15,0.88,-8.059452,-34.899142,2025-07-12T18:57:25.974185
-1.64,1.7,-1.44,-2.58,-2.5,1.75,0.91,-1.87,4810.24,31.3,107.58,4.82,56.77,12.95,452.17,0.08,-8.059494,-34.900712,2025-07-12T18:57:26.474185
-0.06,0.95,2.39,0.3,1.7,0.33,-1.37,1.06,4395.17,7.73,97.36,11.87,90.5,11.21,161.12,0.08,-8.06053,-34.899878,2025-07-12T18:57:26.974185
-2.88,2.09,-0.44,0.17,-2.73,-0.36,-0.05,-2.24,489.19,28.93,96.03,24.27,59.46,11.27,450.8,0.9,-8.060137,-34.900711,2025-07-12T18:57:27.474185
-2.15,-2.07,2.04,-1.67,1.61,0.42,1.01,0.71,1082.26,44.19,91.87,24.84,90.16,12.51,216.55,0.19,-8.059822,-34.900821,2025-07-12T18:57:27.974185
-0.24,1.02,1.14,2.59,-2.25,0.31,-2.59,-0.09,928.29,36.89,95.08,50.96,81.84,10.7,493.88,0.85,-8.060065,-34.899054,2025-07-12T18:57:28.474185
-0.26,0.06,0.25,1.81,1.31,-1.37,-1.32,-1.47,1171.14,1.35,83.31,98.09,85.58,11.97,292.01,0.69,-8.06041,-34.900914,2025-07-12T18:57:28.974185
2.65,-1.55,1.33,1.95,0.05,-1.24,1.6,-0.97,7619.6,34.55,92.83,63.95,90.69,11.66,329.89,0.73,-8.060383,-34.900089,2025-07-12T18:57:29.474185
1.71,-0.69,-0.41,-2.21,-2.42,0.95,1.63,0.91,4251.95,49.6,68.05,99.01,84.23,12.02,459.07,0.49,-8.059616,-34.899109,2025-07-12T18:57:29.974185
2.99,-2.88,1.11,-1.64,2.38,0.4,1.59,-1.44,710.81,34.41,93.92,59.84,92.58,12.68,315.53,0.3,-8.059679,-34.89978,2025-07-12T18:57:30.474185
-0.88,2.78,2.37,2.36,-1.15,-1.11,0.11,2.09,6622.85,53.72,75.72,4.43,90.19,12.03,176.5,0.24,-8.059439,-34.89921,2025-07-12T18:57:30.974185
-2.15,-1.84,-2.37,1.64,2.29,-0.04,-2.89,-1.59,448.27,3.03,89.82,68.85,67.28,11.25,329.05,0.27,-8.059811,-34.8995,2025-07-12T18:57:31.474185
1.25,1.83,1.23,1.26,0.39,2.36,-0.44,1.79,1557.15,10.66,100.22,75.34,66.57,12.98,417.0,0.63,-8.060312,-34.900869,2025-07-12T18:57:31.974185
2.76,2.08,-0.74,-0.26,-2.05,0.51,-0.55,-0.09,1945.72,58.31,67.86,3.74,68.75,11.72,260.57,0.81,-8.059199,-34.900937,2025-07-12T18:57:32.474185
-2.99,0.31,1.25,2.5,1.43,2.79,2.46,2.86,7140.92,10.69,79.77,81.33,71.74,11.44,219.8,0.9,-8.05949,-34.900956,2025-07-12T18:57:32.974185
1.16,2.8,-2.82,2.71,1.73,-2.35,-2.32,-2.87,6069.38,6.88,83.78,87.37,52.06,12.84,199.75,0.41,-8.060872,-34.899707,2025-07-12T18:57:33.474185
1.66,0.58,1.19,2.99,-0.85,-2.15,-2.28,-2.77,5856.21,11.07,92.32,35.08,51.99,12.53,406.08,0.01,-8.060976,-34.899432,2025-07-12T18:57:33.974185
2.68,1.5,2.35,0.35,-0.09,2.3,0.77,2.05,6065.88,48.2,87.49,45.17,70.45,11.28,129.98,0.52,-8.060561,-34.899595,2025-07-12T18:57:34.474185
0.45,-1.59,2.29,0.21,-2.53,-2.01,0.62,0.16,763.24,39.19,70.2,24.32,72.26,11.67,137.26,0.29,-8.060636,-34.899155,2025-07-12T18:57:34.974185
-1.86,2.16,1.91,0.39,1.26,2.63,-1.06,-0.77,5329.76,16.17,106.86,24.88,63.29,12.32,214.79,0.21,-8.060503,-34.899426,2025-07-12T18:57:35.474185
2.58,0.91,1.37,2.44,0.76,-2.72,-1.43,-2.71,1498.86,9.86,107.53,72.2,50.29,12.34,378.23,0.2,-8.059823,-34.899086,2025-07-12T18:57:35.974185
1.89,-2.58,0.71,-2.7,0.72,-2.92,1.29,1.87,572.2,22.78,60.06,31.15,81.7,12.28,127.5,0.05,-8.059997,-34.900382,2025-07-12T18:57:36.474185
-0.23,0.71,1.2,0.08,0.86,2.45,1.15,-2.77,2555.58,27.51,61.3,30.74,64.34,10.7,125.45,0.61,-8.060475,-34.900812,2025-07-12T18:57:36.974185
-2.02,0.57,-1.24,0.17,0.6,-2.27,-1.62,2.66,6526.77,47.06,88.91,89.13,70.33,12.58,323.75,0.78,-8.059495,-34.899788,2025-07-12T18:57:37.474185
-0.6,0.96,-0.09,0.72,-2.54,-2.91,-1.35,-2.35,4696.33,40.77,75.53,30.03,63.68,10.66,156.07,0.78,-8.060228,-34.899709,2025-07-12T18:57:37.974185
-1.61,-0.57,1.73,-0.06,1.22,1.28,-1.96,0.24,7053.89,9.23,71.04,23.46,82.31,12.4,315.27,0.83,-8.060839,-34.900549,2025-07-12T18:57:38.474185
1.42,-1.34,-2.86,-1.79,-2.3,2.24,-1.2,-0.14,1971.26,25.92,93.12,73.23,64.15,12.52,223.43,0.76,-8.059232,-34.899386,2025-07-12T18:57:38.974185
0.07,2.56,-1.44,1.08,-1.31,0.09,0.05,1.25,3967.82,29.38,67.02,99.48,66.23,11.05,141.49,0.08,-8.060009,-34.900703,2025-07-12T18:57:39.474185
-0.44,2.29,-0.06,0.83,-1.47,0.48,2.63,2.67,4145.49,10.8,86.95,75.19,71.04,11.19,187.48,0.62,-8.059542,-34.900576,2025-07-12T18:57:39.974185
1.56,2.72,2.41,0.62,1.11,1.12,1.39,2.95,4003.96,53.77,73.44,91.31,69.12,12.33,335.37,0.39,-8.060008,-34.899142,2025-07-12T18:57:40.474185
0.93,-2.98,1.4,-2.22,1.35,-1.48,1.35,1.79,397.64,58.47,60.49,48.33,92.06,12.7,348.49,0.44,-8.06044,-34.900833,2025-07-12T18:57:40.974185
1.13,0.12,0.26,1.32,-0.47,-0.29,1.78,-2.72,3208.87,44.77,74.35,64.2,55.93,11.8,177.41,0.72,-8.060442,-34.900863,2025-07-12T18:57:41.474185
2.0,1.65,-0.73,2.63,-0.21,0.71,1.66,0.84,5183.53,44.69,100.12,50.52,93.26,12.53,273.87,0.24,-8.060488,-34.900632,2025-07-12T18:57:41.974185
-1.5,1.32,0.71,2.06,2.64,-0.2,1.54,2.66,7326.24,44.92,65.1,64.06,63.56,12.83,388.16,0.49,-8.059617,-34.899932,2025-07-12T18:57:42.474185
-1.9,0.68,-0.58,1.74,2.22,-0.63,-0.77,-1.83,3261.79,16.73,107.97,84.56,87.11,10.5,311.21,0.84,-8.060444,-34.899295,2025-07-12T18:57:42.974185
-1.9,1.25,-1.8,-1.77,-0.61,-2.73,0.58,0.66,176.81,8.05,87.37,58.24,90.06,12.3,496.23,0.88,-8.059643,-34.899049,2025-07-12T18:57:43.474185
-0.35,0.69,0.16,0.94,0.72,0.64,0.59,0.82,7019.89,38.19,69.1,93.55,96.3,12.68,365.66,0.81,-8.059743,-34.899489,2025-07-12T18:57:43.974185
2.59,-1.35,-0.24,-1.03,-0.44,0.28,-1.92,-0.08,2433.65,3.57,74.37,55.36,88.11,12.55,335.53,0.69,-8.060584,-34.899978,2025-07-12T18:57:44.474185
-1.24,-1.17,-0.84,2.13,-0.99,-0.67,0.97,-0.35,7633.83,55.98,65.26,6.04,57.63,12.39,426.58,0.15,-8.059769,-34.899914,2025-07-12T18:57:44.974185
2.24,-1.75,-1.75,2.55,-1.87,-2.74,2.32,-2.81,6700.54,22.23,76.21,63.82,55.24,10.96,474.87,0.29,-8.060522,-34.900696,2025-07-12T18:57:45.474185
1.62,-2.26,0.11,1.92,-2.83,-0.83,-1.04,-2.6,7576.66,32.54,81.97,61.57,70.93,12.92,412.85,0.32,-8.059647,-34.899811,2025-07-12T18:57:45.974185
1.88,-2.24,-2.77,-1.46,-0.31,-0.25,-2.03,2.14,6659.73,24.08,75.96,57.48,70.64,12.25,132.52,0.5,-8.060301,-34.899381,2025-07-12T18:57:46.474185
-0.42,2.83,2.11,0.28,-1.83,0.71,-1.43,-2.3,3875.68,59.93,98.64,55.53,50.12,10.81,184.91,0.87,-8.059122,-34.900074,2025-07-12T18:57:46.974185
-0.23,1.37,-2.54,-0.2,1.74,-2.85,1.11,-0.7,7979.58,25.25,78.05,23.42,94.84,12.11,398.58,0.67,-8.059295,-34.899761,2025-07-12T18:57:47.474185
-1.9,0.18,-1.77,2.75,-1.92,0.97,1.88,1.96,4346.78,22.57,93.7,5.31,84.93,12.65,272.84,0.68,-8.059323,-34.899135,2025-07-12T18:57:47.974185
1.36,0.52,-2.24,-2.71,2.96,2.95,-2.29,0.58,3967.39,26.71,67.35,35.51,85.44,12.25,303.72,0.83,-8.060228,-34.900127,2025-07-12T18:57:48.474185
1.43,2.52,-2.42,-2.04,-1.08,-1.03,-0.87,-1.29,276.69,48.24,66.44,47.07,69.3,12.8,466.71,0.52,-8.059783,-34.89981,2025-07-12T18:57:48.974185
-2.54,1.25,0.42,1.68,-2.42,2.92,2.26,0.34,3270.41,8.73,79.91,20.63,75.43,11.3,241.33,0.67,-8.059364,-34.900204,2025-07-12T18:57:49.474185
-1.78,1.3,2.72,2.17,-0.03,-1.09,0.07,-0.64,2245.54,55.73,81.47,96.97,59.66,10.76,286.39,0.46,-8.060556,-34.899392,2025-07-12T18:57:49.974185
2.99,1.0,-1.56,-1.81,-0.42,2.79,-2.81,-0.2,7610.94,54.28,89.19,69.14,96.57,10.8,459.97,0.28,-8.060046,-34.900787,2025-07-12T18:57:50.474185
0.82,2.69,1.26,1.33,-2.82,1.6,0.32,-1.61,3625.81,59.59,96.25,80.8,93.57,12.95,430.88,0.14,-8.059721,-34.899771,2025-07-12T18:57:50.974185
0.05,-2.56,-1.7,2.95,0.6,-1.22,1.44,1.51,3007.0,33.88,81.57,80.6,81.6,10.81,490.71,0.12,-8.060544,-34.899148,2025-07-12T18:57:51.474185
-1.02,-2.14,1.47,-1.97,-1.97,-0.78,-1.7,1.47,4531.77,23.85,66.27,35.95,63.78,12.01,433.42,0.97,-8.060055,-34.899959,2025-07-12T18:57:51.974185
1.89,1.57,2.9,0.05,-2.95,2.68,-1.83,1.05,765.24,12.77,78.37,17.81,61.04,12.25,169.39,0.09,-8.060305,-34.900577,2025-07-12T18:57:52.474185
2.96,0.23,-2.08,-1.84,1.87,-1.08,-1.9,-1.97,1463.06,50.16,107.81,4.5,80.78,10.9,184.86,0.08,-8.059404,-34.900502,2025-07-12T18:57:52.974185
1.56,-0.07,1.55,-0.13,0.26,0.97,0.75,1.62,2305.78,43.44,61.28,14.21,52.57,11.81,386.43,0.96,-8.060326,-34.900859,2025-07-12T18:57:53.474185
